ACCT_ID,FIRST_YR_CUSTOMER,COUNTRY,ACCT_MGR_STATUS,ACCT_REVENUE_CAT,ACCT_EMPLOYEE_CAT,ACCT_TYPE,NPS_SCORE_2015,NPS_SCORE_2016,MEDICAL_REVENUE_2015,SCIENTIFIC_REVENUE_2015,TECHNICAL_REVENUE_2015,MEDICAL_REVENUE_2016,SCIENTIFIC_REVENUE_2016,TECHNICAL_REVENUE_2016,MEDICAL_NO_SESSIONS_2015,SCIENTIFIC_NO_SESSIONS_2015,TECHNICAL_NO_SESSIONS_2015,MEDICAL_NO_SESSIONS_2016,SCIENTIFIC_NO_SESSIONS_2016,TECHNICAL_NO_SESSIONS_2016,USERS_2015,USERS_2016,STATUS
12678259,2012,UNITED KINGDOM,DIRECTOR OF FUNCTION,$20-$50m,11 - 50 employees,Corporate,,,60.0,,50.0,,,,6.0,,1.0,,,,1.0,,Active
12695944,2012,RUSSIA,DIRECTOR OF FUNCTION,$1bn+,1001 - 5000 employees,Research,,9.0,176.64,125.12,150.88,185.47,131.38,158.42,53.0,22.0,,4.0,15.0,32.0,4.0,4.0,Active
12700300,2012,UNITED KINGDOM,SENIOR MANAGER,$100-$500m,100 - 500 employees,Corporate,,,57.0,38.0,47.5,,,,8.0,,,,,,1.0,,Active
12767766,2012,RUSSIA,MANAGER,$100-$500m,100 - 500 employees,Corporate,,,57.0,38.0,47.5,,,,7.0,4.0,2.0,,,,1.0,,Active
12769684,2012,FRANCE,BOARD DIRECTOR,$20-$50m,51 - 100 employees,Research,,,57.0,38.0,47.5,,,,1.0,8.0,,,,,1.0,,Active
12937727,2012,RUSSIA,BOARD DIRECTOR,$20-$50m,51 - 100 employees,Academic,,,237.6,172.8,205.2,249.48,181.44,215.46,56.0,13.0,14.0,13.0,9.0,12.0,6.0,6.0,Active
13018790,2012,FRANCE,MANAGER,$100-$500m,501 - 1000 employees,Corporate,,,57.0,38.0,47.5,111.72,75.81,93.77,2.0,14.0,2.0,25.0,1.0,6.0,1.0,2.0,Active
13083220,2012,FRANCE,MANAGER,$20-$50m,11 - 50 employees,Corporate,,,105.28,71.44,88.36,,,,30.0,1.0,3.0,,,,2.0,,Active
13096458,2012,SPAIN,BOARD DIRECTOR,$20-$50m,51 - 100 employees,Corporate,0.0,,273.0,182.0,227.5,252.25,183.46,217.85,,1.0,8.0,4.0,15.0,27.0,5.0,6.0,Active
13170916,2012,SPAIN,BOARD DIRECTOR,Less than $20m,0 - 10 employees,Research,,,57.0,38.0,47.5,,113.4,138.6,7.0,1.0,3.0,,9.0,36.0,1.0,3.0,Active
13184267,2012,SPAIN,BOARD DIRECTOR,$500m-$1bn,1001 - 5000 employees,Research,,,57.0,38.0,47.5,,,,,8.0,2.0,,,,1.0,,Active
13272670,2012,SPAIN,BOARD DIRECTOR,$1bn+,1001 - 5000 employees,Academic,8.0,,57.0,38.0,47.5,59.85,39.9,49.88,15.0,9.0,12.0,20.0,,12.0,1.0,1.0,Active
13342227,2012,FRANCE,HEAD OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Academic,,,57.0,38.0,47.5,,,,9.0,3.0,,,,,1.0,,Active
13423650,2012,FRANCE,BOARD DIRECTOR,$500m-$1bn,501 - 1000 employees,Academic,,,192.0,,164.0,,210.0,,12.0,,3.0,,65.0,,4.0,5.0,Active
13517518,2012,RUSSIA,BOARD DIRECTOR,Less than $20m,11 - 50 employees,Academic,,,,,50.0,,,,,,13.0,,,,1.0,,Active
13630619,2012,BELGIUM,MANAGER,$50-$100m,51 - 100 employees,Academic,,,237.6,172.8,205.2,249.48,181.44,215.46,35.0,31.0,28.0,43.0,8.0,2.0,6.0,6.0,Active
13881688,2012,RUSSIA,MANAGER,$500m-$1bn,501 - 1000 employees,Corporate,,,57.0,38.0,47.5,,,,,,1.0,,,,1.0,,Active
13942781,2012,UNITED STATES,BOARD DIRECTOR,$500m-$1bn,1001 - 5000 employees,Corporate,,,57.0,38.0,47.5,,,,2.0,,,,,,1.0,,Active
14005791,2012,UNITED STATES,BOARD DIRECTOR,Less than $20m,0 - 10 employees,Academic,9.0,,60.0,,,,,,8.0,,,,,,1.0,,Active
14008984,2012,UNITED STATES,MANAGER,$500m-$1bn,501 - 1000 employees,Research,,,105.28,71.44,88.36,,,,1.0,,,,,,2.0,,Active
14068110,2012,IRELAND,MANAGER,$1bn+,5000+ employees,Corporate,,,60.0,,50.0,63.0,,52.5,6.0,,7.0,,,,1.0,1.0,Active
14175204,2012,UNITED KINGDOM,MANAGER,$1bn+,5000+ employees,Research,,,60.0,,50.0,,79.8,,5.0,,1.0,,4.0,,1.0,2.0,Active
14285828,2012,GERMANY,BOARD DIRECTOR,Less than $20m,0 - 10 employees,Corporate,,,57.0,38.0,47.5,,,,9.0,,4.0,,,,1.0,,Active
14327175,2012,SPAIN,SENIOR MANAGER,$100-$500m,501 - 1000 employees,Research,,4.0,57.0,38.0,47.5,117.6,79.8,,5.0,,2.0,4.0,27.0,,1.0,2.0,Active
14492570,2012,SPAIN,BOARD DIRECTOR,$100-$500m,100 - 500 employees,Academic,,,60.0,,50.0,117.6,,,5.0,,4.0,12.0,,,1.0,2.0,Active
14546590,2012,RUSSIA,BOARD DIRECTOR,$1bn+,5000+ employees,Research,0.0,,105.28,71.44,88.36,153.97,106.6,130.28,5.0,7.0,15.0,8.0,1.0,1.0,2.0,3.0,Active
14625436,2012,NETHERLANDS,MANAGER,$100-$500m,501 - 1000 employees,Academic,,,273.0,182.0,227.5,286.65,191.1,238.88,15.0,11.0,28.0,20.0,14.0,54.0,5.0,5.0,Active
14678741,2012,SPAIN,MANAGER,$500m-$1bn,501 - 1000 employees,Academic,10.0,,60.0,,50.0,,,,4.0,,3.0,,,,1.0,,Active
14717927,2012,IRELAND,HEAD OF FUNCTION,$50-$100m,100 - 500 employees,Corporate,,,60.0,,,,,,10.0,,,,,,1.0,,Active
14784912,2012,RUSSIA,SENIOR MANAGER,$50-$100m,51 - 100 employees,Research,,,60.0,,50.0,,42.0,52.5,6.0,,10.0,,4.0,19.0,1.0,1.0,Active
14855191,2012,GERMANY,HEAD OF FUNCTION,$1bn+,5000+ employees,Academic,9.0,,176.64,125.12,150.88,,142.8,172.2,75.0,1.0,18.0,,36.0,139.0,4.0,4.0,Active
14856998,2012,FRANCE,HEAD OF FUNCTION,$1bn+,1001 - 5000 employees,Research,,,60.0,,50.0,,79.8,,6.0,,1.0,,,,1.0,2.0,Active
14894540,2012,RUSSIA,BOARD DIRECTOR,Less than $20m,11 - 50 employees,Research,,,57.0,38.0,47.5,,,,,2.0,3.0,,,,1.0,,Active
14897456,2012,SPAIN,DIRECTOR OF FUNCTION,$1bn+,5000+ employees,Corporate,,,57.0,38.0,47.5,,,,1.0,,,,,,1.0,,Active
14957997,2012,GERMANY,MANAGER,$500m-$1bn,501 - 1000 employees,Research,,,192.0,,164.0,,201.6,,2.0,,13.0,,270.0,,4.0,6.0,Active
14968721,2012,NETHERLANDS,BOARD DIRECTOR,Less than $20m,0 - 10 employees,Corporate,,,60.0,,50.0,163.8,,138.6,2.0,,11.0,9.0,,20.0,1.0,3.0,Active
15008741,2012,RUSSIA,MANAGER,$1bn+,1001 - 5000 employees,Research,,,57.0,38.0,47.5,155.61,107.73,131.67,,,,36.0,38.0,29.0,1.0,3.0,Active
15064476,2012,RUSSIA,SENIOR MANAGER,Less than $20m,0 - 10 employees,Research,8.0,7.0,156.0,,132.0,201.6,,,49.0,,10.0,116.0,,,3.0,4.0,Active
15310315,2012,FRANCE,HEAD OF FUNCTION,Less than $20m,11 - 50 employees,Corporate,,,57.0,38.0,47.5,,,,,,,,,,1.0,,Active
15330052,2012,IRELAND,MANAGER,$500m-$1bn,1001 - 5000 employees,Academic,,,112.0,,,,,,18.0,,,,,,2.0,,Active
15439659,2012,UNITED STATES,BOARD DIRECTOR,$50-$100m,51 - 100 employees,Corporate,,,57.0,38.0,47.5,155.61,107.73,131.67,13.0,,,9.0,,2.0,1.0,3.0,Active
15447982,2012,GERMANY,DIRECTOR OF FUNCTION,Less than $20m,11 - 50 employees,Corporate,,,57.0,38.0,47.5,,,,9.0,3.0,2.0,,,,1.0,,Active
15525330,2012,UNITED KINGDOM,MANAGER,$100-$500m,501 - 1000 employees,Academic,,,57.0,38.0,47.5,,,,,5.0,3.0,,,,1.0,,Active
15581393,2012,GERMANY,HEAD OF FUNCTION,$1bn+,1001 - 5000 employees,Academic,,,57.0,38.0,47.5,,,,4.0,,1.0,,,,1.0,,Active
15634449,2012,UNITED KINGDOM,DIRECTOR OF FUNCTION,$500m-$1bn,501 - 1000 employees,Corporate,7.0,,60.0,,50.0,,79.8,98.7,6.0,,8.0,,12.0,15.0,1.0,2.0,Active
15668115,2012,SPAIN,HEAD OF FUNCTION,$500m-$1bn,501 - 1000 employees,Academic,,,156.0,,,,,,42.0,,,,,,3.0,,Active
15721868,2012,SPAIN,SENIOR MANAGER,$20-$50m,51 - 100 employees,Academic,,,60.0,,50.0,,,,2.0,,1.0,,,,1.0,,Active
15729905,2012,FRANCE,HEAD OF FUNCTION,$20-$50m,51 - 100 employees,Academic,,,57.0,38.0,47.5,,,,6.0,,,,,,1.0,,Active
15743188,2012,UNITED KINGDOM,HEAD OF FUNCTION,$20-$50m,11 - 50 employees,Research,,,192.0,,164.0,,210.0,262.5,64.0,,55.0,,80.0,24.0,4.0,5.0,Active
15766513,2012,UNITED STATES,DIRECTOR OF FUNCTION,$100-$500m,501 - 1000 employees,Corporate,,,57.0,38.0,47.5,,,,3.0,,,,,,1.0,,Active
15787241,2012,RUSSIA,SENIOR MANAGER,$20-$50m,11 - 50 employees,Corporate,,,176.64,125.12,150.88,185.47,131.38,158.42,15.0,,,35.0,73.0,46.0,4.0,4.0,Active
15836973,2012,UNITED KINGDOM,DIRECTOR OF FUNCTION,$20-$50m,11 - 50 employees,Corporate,2.0,,156.0,,132.0,315.0,,,6.0,,2.0,145.0,,,3.0,5.0,Active
15851856,2012,UNITED STATES,MANAGER,$1bn+,5000+ employees,Research,,,57.0,38.0,47.5,,,,8.0,3.0,1.0,,,,1.0,,Active
15865818,2012,UNITED STATES,DIRECTOR OF FUNCTION,$100-$500m,501 - 1000 employees,Corporate,8.0,,57.0,38.0,47.5,111.72,75.81,93.77,3.0,1.0,2.0,21.0,6.0,,1.0,2.0,Active
16024589,2012,UNITED STATES,MANAGER,Less than $20m,11 - 50 employees,Corporate,,,60.0,,50.0,,,,,,3.0,,,,1.0,,Active
16102974,2012,RUSSIA,HEAD OF FUNCTION,$1bn+,1001 - 5000 employees,Research,,,156.0,,132.0,,113.4,,8.0,,18.0,,108.0,,3.0,3.0,Active
16174483,2012,RUSSIA,BOARD DIRECTOR,$50-$100m,100 - 500 employees,Academic,,,57.0,38.0,47.5,,,,4.0,2.0,7.0,,,,1.0,,Active
16202891,2012,UNITED STATES,HEAD OF FUNCTION,$20-$50m,51 - 100 employees,Corporate,,,176.64,125.12,150.88,185.47,131.38,158.42,22.0,3.0,18.0,53.0,47.0,11.0,4.0,4.0,Active
16402268,2012,UNITED STATES,DIRECTOR OF FUNCTION,$1bn+,5000+ employees,Academic,,,273.0,182.0,227.5,,,,18.0,34.0,32.0,,,,5.0,,Active
16636753,2012,FRANCE,MANAGER,$100-$500m,501 - 1000 employees,Academic,4.0,,60.0,,50.0,,,138.6,6.0,,7.0,,,3.0,1.0,3.0,Active
16671452,2012,GERMANY,MANAGER,$500m-$1bn,1001 - 5000 employees,Corporate,,,57.0,38.0,47.5,,,,2.0,4.0,,,,,1.0,,Active
16675367,2012,UNITED KINGDOM,MANAGER,$500m-$1bn,1001 - 5000 employees,Research,,,57.0,38.0,47.5,111.72,75.81,93.77,8.0,4.0,,2.0,34.0,53.0,1.0,2.0,Active
16710428,2012,UNITED KINGDOM,MANAGER,$500m-$1bn,501 - 1000 employees,Research,,,57.0,38.0,47.5,163.8,113.4,,15.0,1.0,1.0,23.0,,,1.0,3.0,Active
16736263,2012,UNITED STATES,SENIOR MANAGER,$500m-$1bn,501 - 1000 employees,Academic,7.0,,,,250.0,,,,,,40.0,,,,5.0,,Active
16747637,2012,BELGIUM,BOARD DIRECTOR,$20-$50m,51 - 100 employees,Academic,,,57.0,38.0,47.5,,,,,3.0,6.0,,,,1.0,,Active
16780853,2012,IRELAND,MANAGER,Less than $20m,11 - 50 employees,Research,,,105.28,71.44,88.36,,,,7.0,,14.0,,,,2.0,,Active
16865979,2012,GERMANY,BOARD DIRECTOR,$500m-$1bn,501 - 1000 employees,Research,,,264.0,,228.0,277.2,201.6,,22.0,,85.0,157.0,88.0,,6.0,6.0,Active
16883023,2012,RUSSIA,DIRECTOR OF FUNCTION,$500m-$1bn,501 - 1000 employees,Research,,,156.0,,132.0,201.6,142.8,,2.0,,24.0,18.0,49.0,,3.0,4.0,Active
16914392,2012,UNITED STATES,SENIOR MANAGER,$1bn+,5000+ employees,Academic,,,57.0,38.0,47.5,63.0,,52.5,15.0,,,1.0,,14.0,1.0,1.0,Active
16932196,2012,SPAIN,HEAD OF FUNCTION,$50-$100m,51 - 100 employees,Research,8.0,,60.0,,50.0,163.8,,138.6,14.0,,13.0,11.0,,51.0,1.0,3.0,Active
17002061,2012,NETHERLANDS,MANAGER,$500m-$1bn,1001 - 5000 employees,Academic,,,57.0,38.0,47.5,,,,5.0,2.0,,,,,1.0,,Active
17109913,2012,GERMANY,HEAD OF FUNCTION,$1bn+,5000+ employees,Academic,,,,,50.0,,,,,,15.0,,,,1.0,,Active
17115576,2012,NETHERLANDS,MANAGER,$500m-$1bn,1001 - 5000 employees,Corporate,1.0,,57.0,38.0,47.5,,,,6.0,11.0,1.0,,,,1.0,,Active
17281456,2012,SPAIN,MANAGER,$20-$50m,11 - 50 employees,Corporate,,,273.0,182.0,227.5,,,,7.0,36.0,1.0,,,,5.0,,Active
17302746,2012,UNITED STATES,BOARD DIRECTOR,$50-$100m,51 - 100 employees,Academic,1.0,,105.28,71.44,88.36,201.6,142.8,,13.0,23.0,3.0,37.0,63.0,,2.0,4.0,Active
17356103,2012,UNITED STATES,BOARD DIRECTOR,$20-$50m,11 - 50 employees,Research,3.0,,60.0,,50.0,163.8,,138.6,2.0,,6.0,,,83.0,1.0,3.0,Active
17373803,2012,NETHERLANDS,HEAD OF FUNCTION,$50-$100m,100 - 500 employees,Research,,,60.0,,50.0,,,,4.0,,3.0,,,,1.0,,Active
17553108,2012,FRANCE,DIRECTOR OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Corporate,,,264.0,,228.0,277.2,,239.4,108.0,,42.0,218.0,,27.0,6.0,6.0,Active
17594217,2012,FRANCE,BOARD DIRECTOR,Less than $20m,11 - 50 employees,Academic,,7.0,176.64,125.12,150.88,289.8,193.2,241.5,2.0,12.0,,27.0,13.0,4.0,4.0,5.0,Active
17732678,2012,GERMANY,HEAD OF FUNCTION,Less than $20m,0 - 10 employees,Corporate,,,105.28,71.44,88.36,,,,,11.0,8.0,,,,2.0,,Active
17781803,2012,FRANCE,DIRECTOR OF FUNCTION,$100-$500m,501 - 1000 employees,Corporate,,,60.0,,,,,,1.0,,,,,,1.0,,Active
17819943,2012,IRELAND,MANAGER,$20-$50m,11 - 50 employees,Corporate,,,105.28,71.44,88.36,201.6,,172.2,1.0,51.0,5.0,49.0,,54.0,2.0,4.0,Active
17829669,2012,NETHERLANDS,MANAGER,$500m-$1bn,501 - 1000 employees,Research,,,60.0,,,,,,1.0,,,,,,1.0,,Active
17953880,2012,UNITED STATES,DIRECTOR OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Academic,9.0,,57.0,38.0,47.5,111.72,75.81,93.77,,13.0,,14.0,23.0,38.0,1.0,2.0,Active
17988995,2012,NETHERLANDS,HEAD OF FUNCTION,$1bn+,5000+ employees,Corporate,2.0,,60.0,,50.0,163.8,,138.6,3.0,,10.0,26.0,,57.0,1.0,3.0,Active
18021504,2012,SPAIN,BOARD DIRECTOR,$500m-$1bn,501 - 1000 employees,Academic,,7.0,57.0,38.0,47.5,163.8,,138.6,8.0,,,40.0,,4.0,1.0,3.0,Active
18066706,2012,SPAIN,DIRECTOR OF FUNCTION,$1bn+,1001 - 5000 employees,Corporate,,9.0,237.6,172.8,205.2,277.2,201.6,,16.0,67.0,,232.0,25.0,,6.0,6.0,Active
18109473,2012,UNITED STATES,HEAD OF FUNCTION,$500m-$1bn,501 - 1000 employees,Corporate,,10.0,176.64,125.12,150.88,,201.6,239.4,4.0,2.0,,,123.0,134.0,4.0,6.0,Active
18178691,2012,FRANCE,MANAGER,Less than $20m,11 - 50 employees,Academic,5.0,,105.28,71.44,88.36,,,,,,,,,,2.0,,Active
18273843,2012,NETHERLANDS,SENIOR MANAGER,$20-$50m,51 - 100 employees,Academic,,,57.0,38.0,47.5,,,,5.0,,,,,,1.0,,Active
18358149,2012,IRELAND,MANAGER,$20-$50m,51 - 100 employees,Research,,,,,50.0,,,,,,7.0,,,,1.0,,Active
18372959,2012,GERMANY,MANAGER,$500m-$1bn,1001 - 5000 employees,Research,9.0,,264.0,,228.0,,201.6,,66.0,,59.0,,264.0,,6.0,6.0,Active
18412380,2012,NETHERLANDS,DIRECTOR OF FUNCTION,Less than $20m,0 - 10 employees,Corporate,,,105.28,71.44,88.36,,,,9.0,4.0,1.0,,,,2.0,,Active
18447641,2012,RUSSIA,MANAGER,Less than $20m,0 - 10 employees,Academic,,,273.0,182.0,227.5,,,,47.0,,7.0,,,,5.0,,Active
18489754,2012,NETHERLANDS,HEAD OF FUNCTION,Less than $20m,11 - 50 employees,Academic,9.0,,105.28,71.44,88.36,,142.8,172.2,35.0,,12.0,,10.0,33.0,2.0,4.0,Active
18587234,2012,SPAIN,MANAGER,$1bn+,5000+ employees,Research,,,57.0,38.0,47.5,,,,1.0,1.0,2.0,,,,1.0,,Active
18631255,2012,UNITED STATES,BOARD DIRECTOR,$100-$500m,100 - 500 employees,Research,,,57.0,38.0,47.5,,,,13.0,1.0,,,,,1.0,,Active
18689409,2012,NETHERLANDS,SENIOR MANAGER,Less than $20m,11 - 50 employees,Corporate,,10.0,57.0,38.0,47.5,117.6,,98.7,14.0,11.0,2.0,43.0,,36.0,1.0,2.0,Active
18732920,2012,SPAIN,MANAGER,$500m-$1bn,1001 - 5000 employees,Corporate,,,60.0,,,,,,16.0,,,,,,1.0,,Active
18750097,2012,NETHERLANDS,BOARD DIRECTOR,$500m-$1bn,501 - 1000 employees,Research,,,57.0,38.0,47.5,,,,,1.0,4.0,,,,1.0,,Active
18810868,2012,SPAIN,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Corporate,,9.0,264.0,,228.0,277.2,,239.4,125.0,,12.0,47.0,,12.0,6.0,6.0,Active
18943946,2012,GERMANY,DIRECTOR OF FUNCTION,$20-$50m,11 - 50 employees,Academic,,,60.0,,50.0,,42.0,52.5,1.0,,5.0,,,1.0,1.0,1.0,Active
18979247,2012,FRANCE,SENIOR MANAGER,$20-$50m,51 - 100 employees,Corporate,,,60.0,,50.0,,,52.5,5.0,,3.0,,,45.0,1.0,1.0,Active
19112233,2012,UNITED STATES,DIRECTOR OF FUNCTION,$50-$100m,100 - 500 employees,Research,,,57.0,38.0,47.5,,,,9.0,1.0,3.0,,,,1.0,,Active
19324936,2012,GERMANY,MANAGER,Less than $20m,11 - 50 employees,Research,,,105.28,71.44,88.36,,,,8.0,,1.0,,,,2.0,,Active
19432594,2012,FRANCE,SENIOR MANAGER,$100-$500m,100 - 500 employees,Academic,,,57.0,38.0,47.5,,,,,2.0,1.0,,,,1.0,,Active
19484194,2012,FRANCE,DIRECTOR OF FUNCTION,$500m-$1bn,501 - 1000 employees,Corporate,9.0,,273.0,182.0,227.5,252.25,183.46,217.85,2.0,46.0,35.0,128.0,28.0,46.0,5.0,6.0,Active
19575113,2012,SPAIN,SENIOR MANAGER,$1bn+,5000+ employees,Research,,,57.0,38.0,47.5,,,,1.0,15.0,1.0,,,,1.0,,Active
19597500,2012,FRANCE,BOARD DIRECTOR,Less than $20m,0 - 10 employees,Corporate,,,105.28,71.44,88.36,,,,7.0,4.0,2.0,,,,2.0,,Active
19627287,2012,UNITED STATES,SENIOR MANAGER,$20-$50m,11 - 50 employees,Corporate,9.0,10.0,60.0,,50.0,63.0,42.0,,14.0,,6.0,,18.0,,1.0,1.0,Active
19634732,2012,GERMANY,DIRECTOR OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Corporate,3.0,,57.0,38.0,47.5,,,,1.0,6.0,2.0,,,,1.0,,Active
19642221,2012,RUSSIA,SENIOR MANAGER,$20-$50m,11 - 50 employees,Corporate,,,,,94.0,,,,,,14.0,,,,2.0,,Active
19719035,2012,GERMANY,SENIOR MANAGER,$1bn+,5000+ employees,Research,,,,,164.0,,,,,,16.0,,,,4.0,,Active
19727125,2012,UNITED STATES,MANAGER,$50-$100m,100 - 500 employees,Research,,10.0,237.6,172.8,205.2,249.48,181.44,215.46,6.0,73.0,9.0,36.0,3.0,43.0,6.0,6.0,Active
19742335,2012,UNITED KINGDOM,BOARD DIRECTOR,$100-$500m,100 - 500 employees,Research,,,60.0,,50.0,,79.8,,11.0,,1.0,,14.0,,1.0,2.0,Active
19859232,2012,UNITED STATES,BOARD DIRECTOR,$100-$500m,100 - 500 employees,Academic,2.0,,,,50.0,,,,,,8.0,,,,1.0,,Active
20035180,2012,UNITED KINGDOM,HEAD OF FUNCTION,Less than $20m,11 - 50 employees,Academic,,,145.08,100.44,122.76,292.95,195.3,244.13,,,,37.0,56.0,31.0,3.0,5.0,Active
20072225,2012,SPAIN,DIRECTOR OF FUNCTION,$1bn+,5000+ employees,Academic,,,57.0,38.0,47.5,,,,4.0,,,,,,1.0,,Active
20073534,2012,SPAIN,DIRECTOR OF FUNCTION,$100-$500m,100 - 500 employees,Academic,,,237.6,172.8,205.2,249.48,181.44,215.46,5.0,4.0,2.0,32.0,28.0,40.0,6.0,6.0,Active
20136718,2012,UNITED STATES,BOARD DIRECTOR,Less than $20m,0 - 10 employees,Academic,,,105.28,71.44,88.36,,,,13.0,,,,,,2.0,,Active
20169991,2012,GERMANY,SENIOR MANAGER,$20-$50m,11 - 50 employees,Research,,,57.0,38.0,47.5,163.8,,138.6,4.0,3.0,7.0,7.0,,121.0,1.0,3.0,Active
20250222,2012,UNITED STATES,BOARD DIRECTOR,$500m-$1bn,1001 - 5000 employees,Corporate,,,57.0,38.0,47.5,,,,10.0,2.0,4.0,,,,1.0,,Active
20259747,2012,IRELAND,HEAD OF FUNCTION,$20-$50m,51 - 100 employees,Academic,,,57.0,38.0,47.5,63.0,,52.5,5.0,1.0,3.0,1.0,,35.0,1.0,1.0,Active
20273838,2012,RUSSIA,HEAD OF FUNCTION,$50-$100m,51 - 100 employees,Academic,,,145.08,100.44,122.76,,,,23.0,3.0,12.0,,,,3.0,,Active
20445352,2012,GERMANY,BOARD DIRECTOR,$50-$100m,51 - 100 employees,Corporate,,,60.0,,50.0,,,,2.0,,8.0,,,,1.0,,Active
20475582,2012,UNITED STATES,DIRECTOR OF FUNCTION,$100-$500m,501 - 1000 employees,Research,,,57.0,38.0,47.5,,,,9.0,1.0,4.0,,,,1.0,,Active
20479123,2012,SPAIN,DIRECTOR OF FUNCTION,$1bn+,1001 - 5000 employees,Research,,,57.0,38.0,47.5,,,,2.0,5.0,3.0,,,,1.0,,Active
20507835,2012,UNITED STATES,DIRECTOR OF FUNCTION,$50-$100m,51 - 100 employees,Corporate,,,57.0,38.0,47.5,111.72,75.81,93.77,4.0,2.0,12.0,62.0,22.0,,1.0,2.0,Active
20522454,2012,FRANCE,MANAGER,$1bn+,1001 - 5000 employees,Academic,,,300.0,,,,,,65.0,,,,,,5.0,,Active
20526380,2012,RUSSIA,MANAGER,$100-$500m,100 - 500 employees,Academic,,,57.0,38.0,47.5,,,,10.0,1.0,,,,,1.0,,Active
20567507,2012,FRANCE,HEAD OF FUNCTION,$20-$50m,51 - 100 employees,Corporate,,,57.0,38.0,47.5,,,,,,,,,,1.0,,Active
20627731,2012,UNITED KINGDOM,DIRECTOR OF FUNCTION,$50-$100m,100 - 500 employees,Academic,,,60.0,,50.0,,113.4,,1.0,,1.0,,60.0,,1.0,3.0,Active
20695990,2012,UNITED STATES,DIRECTOR OF FUNCTION,$50-$100m,51 - 100 employees,Research,,,57.0,38.0,47.5,,,,,1.0,4.0,,,,1.0,,Active
20704236,2012,UNITED STATES,SENIOR MANAGER,$500m-$1bn,501 - 1000 employees,Corporate,9.0,,57.0,38.0,47.5,155.61,107.73,131.67,7.0,4.0,1.0,3.0,91.0,7.0,1.0,3.0,Active
20726400,2012,UNITED STATES,SENIOR MANAGER,$50-$100m,51 - 100 employees,Corporate,,,57.0,38.0,47.5,,,,2.0,,,,,,1.0,,Active
20790514,2012,UNITED STATES,HEAD OF FUNCTION,$20-$50m,11 - 50 employees,Corporate,,,57.0,38.0,47.5,,,,2.0,13.0,4.0,,,,1.0,,Active
20794605,2012,NETHERLANDS,SENIOR MANAGER,$1bn+,5000+ employees,Research,,7.0,60.0,,50.0,63.0,,52.5,,,7.0,14.0,,26.0,1.0,1.0,Active
20875177,2012,GERMANY,SENIOR MANAGER,$20-$50m,51 - 100 employees,Corporate,,,57.0,38.0,47.5,,,,,,1.0,,,,1.0,,Active
20930476,2012,GERMANY,HEAD OF FUNCTION,$20-$50m,11 - 50 employees,Research,,,105.28,71.44,88.36,,,,9.0,,,,,,2.0,,Active
20966677,2012,UNITED STATES,HEAD OF FUNCTION,$50-$100m,100 - 500 employees,Academic,3.0,8.0,57.0,38.0,47.5,117.6,,98.7,2.0,4.0,7.0,68.0,,3.0,1.0,2.0,Active
20969802,2012,NETHERLANDS,BOARD DIRECTOR,$500m-$1bn,501 - 1000 employees,Corporate,,,57.0,38.0,47.5,,,,3.0,,,,,,1.0,,Active
20997791,2012,BELGIUM,BOARD DIRECTOR,$500m-$1bn,1001 - 5000 employees,Research,,,57.0,38.0,47.5,,,,14.0,,3.0,,,,1.0,,Active
21040131,2012,IRELAND,MANAGER,$100-$500m,501 - 1000 employees,Research,0.0,,105.28,71.44,88.36,201.6,142.8,,5.0,9.0,9.0,72.0,59.0,,2.0,4.0,Active
21097057,2012,RUSSIA,SENIOR MANAGER,$100-$500m,501 - 1000 employees,Research,,,60.0,,50.0,,,,5.0,,8.0,,,,1.0,,Active
21141982,2012,FRANCE,SENIOR MANAGER,$50-$100m,100 - 500 employees,Research,7.0,,,,164.0,,,,,,24.0,,,,4.0,,Active
21189836,2012,UNITED KINGDOM,BOARD DIRECTOR,$1bn+,5000+ employees,Corporate,,,60.0,,50.0,,,,10.0,,8.0,,,,1.0,,Active
21376960,2012,NETHERLANDS,SENIOR MANAGER,Less than $20m,11 - 50 employees,Research,,,156.0,,,,,,18.0,,,,,,3.0,,Active
21447446,2012,SPAIN,BOARD DIRECTOR,$50-$100m,51 - 100 employees,Academic,,,57.0,38.0,47.5,59.85,39.9,49.88,8.0,8.0,3.0,,2.0,10.0,1.0,1.0,Active
21461033,2012,RUSSIA,DIRECTOR OF FUNCTION,$100-$500m,100 - 500 employees,Corporate,,,300.0,,,,,,35.0,,,,,,5.0,,Active
21479949,2012,NETHERLANDS,BOARD DIRECTOR,$50-$100m,100 - 500 employees,Research,,,57.0,38.0,47.5,,,,6.0,8.0,,,,,1.0,,Active
21489805,2012,RUSSIA,DIRECTOR OF FUNCTION,$1bn+,1001 - 5000 employees,Corporate,,4.0,57.0,38.0,47.5,117.6,79.8,,3.0,,,10.0,1.0,,1.0,2.0,Active
21541209,2012,GERMANY,SENIOR MANAGER,Less than $20m,0 - 10 employees,Research,,,57.0,38.0,47.5,59.85,39.9,49.88,7.0,,2.0,3.0,,1.0,1.0,1.0,Active
