ACCT_ID,MEDICAL_REVENUE_2015,SCIENTIFIC_REVENUE_2015,TECHNICAL_REVENUE_2015,MEDICAL_REVENUE_2016,SCIENTIFIC_REVENUE_2016,TECHNICAL_REVENUE_2016
88403425,57,38,47.5,NA,NA,NA
88403556,192,NA,NA,NA,201.6,NA
88403900,57,38,47.5,63,NA,52.5
88406274,112,NA,94,NA,79.8,NA
88414856,NA,NA,NA,NA,44,NA
88433071,NA,NA,228,NA,201.6,NA
88441922,NA,NA,94,NA,142.8,NA
88449240,156,NA,NA,NA,NA,NA
88455746,60,NA,50,NA,113.4,NA
88456316,57,38,47.5,117.6,NA,98.7
88464451,NA,NA,50,NA,NA,NA
88470371,60,40,NA,NA,NA,NA
88477613,NA,40,50,NA,NA,NA
88477826,NA,NA,NA,NA,211.2,NA
88490312,NA,NA,NA,330,NA,275
88498084,NA,NA,NA,275.88,200.64,238.26
88502390,NA,NA,NA,290.4,NA,250.8
88504625,300,NA,NA,NA,201.6,NA
88513634,57,38,47.5,117.6,79.8,NA
88569147,145.08,100.44,122.76,NA,NA,NA
88569233,57,38,47.5,NA,NA,NA
88572939,NA,NA,NA,66,NA,NA
88588217,176.64,125.12,150.88,315,210,NA
88594289,NA,NA,NA,117.04,79.42,98.23
88618207,60,NA,50,163.8,113.4,NA
88623649,57,38,47.5,111.72,75.81,93.77
88640172,NA,NA,NA,NA,NA,103.4
88647957,57,38,47.5,63,NA,52.5
88669421,192,136,NA,NA,NA,239.4
88673344,192,NA,NA,NA,NA,239.4
88697507,NA,NA,NA,211.2,149.6,NA
88703871,NA,NA,NA,200.64,142.12,171.38
88705450,NA,NA,NA,NA,83.6,NA
88709186,237.6,172.8,205.2,277.2,201.6,NA
88711699,NA,NA,NA,290.4,NA,NA
88713298,NA,NA,164,NA,NA,262.5
88734126,NA,NA,NA,290.4,NA,NA
88736634,57,38,47.5,111.72,75.81,93.77
88751526,57,38,47.5,NA,NA,NA
88755256,NA,NA,NA,211.2,NA,180.4
88763296,NA,192,228,277.2,NA,239.4
88765287,NA,NA,NA,171.6,NA,145.2
88768759,NA,NA,NA,NA,44,NA
88775871,NA,NA,NA,NA,44,NA
88785809,NA,NA,NA,NA,149.6,180.4
88786719,NA,NA,NA,66,NA,55
88791129,60,NA,50,NA,NA,NA
88796578,57,38,47.5,163.8,NA,138.6
88804016,237.6,172.8,205.2,NA,201.6,239.4
88818267,57,38,47.5,59.85,39.9,49.88
88820323,NA,NA,NA,330,NA,NA
88841487,60,NA,50,NA,79.8,NA
88843856,NA,NA,164,NA,142.8,NA
88850263,60,NA,50,163.8,113.4,NA
88854252,60,NA,50,NA,42,52.5
88860250,NA,NA,NA,NA,NA,55
88865797,NA,NA,50,NA,NA,NA
88881497,57,38,47.5,NA,NA,NA
88894284,57,38,47.5,117.6,79.8,NA
88902988,57,38,47.5,63,NA,52.5
88907518,105.28,71.44,88.36,NA,NA,NA
88931063,60,NA,50,NA,42,52.5
88937225,NA,NA,NA,200.64,142.12,171.38
88946619,57,38,47.5,155.61,107.73,131.67
88953449,105.28,71.44,88.36,189.5,134.23,161.87
88953680,NA,NA,50,NA,NA,NA
88959043,57,38,47.5,111.72,75.81,93.77
88988560,264,192,NA,277.2,NA,239.4
88993830,NA,NA,NA,66,NA,55
89016948,NA,NA,NA,NA,NA,180.4
89021008,NA,NA,NA,NA,44,NA
89025949,57,38,47.5,63,NA,52.5
89031107,NA,NA,NA,62.7,41.8,52.25
89041386,57,38,47.5,155.61,107.73,131.67
89044421,NA,NA,NA,171.6,NA,145.2
89044648,NA,NA,228,NA,NA,NA
89067524,145.08,100.44,122.76,NA,NA,NA
89087969,57,38,47.5,NA,NA,NA
89090872,NA,NA,50,NA,NA,52.5
89101760,NA,NA,NA,NA,149.6,180.4
89102170,57,38,47.5,163.8,NA,138.6
89107004,57,38,47.5,117.6,79.8,NA
89130098,NA,NA,NA,NA,211.2,NA
89137413,264,192,NA,277.2,201.6,NA
89141932,NA,NA,50,NA,79.8,NA
89143179,NA,NA,NA,62.7,41.8,52.25
89150229,105.28,71.44,88.36,163.8,113.4,NA
89153600,105.28,71.44,88.36,NA,113.4,138.6
89158183,NA,NA,NA,290.4,NA,250.8
89166796,176.64,125.12,150.88,255.02,185.47,220.25
89167665,NA,NA,50,NA,NA,NA
89171542,156,NA,NA,NA,210,NA
89185957,NA,NA,NA,NA,44,55
89206772,57,38,47.5,NA,113.4,138.6
89230021,60,NA,50,NA,79.8,NA
89255259,57,38,47.5,63,NA,52.5
89262211,57,38,47.5,59.85,39.9,49.88
89271311,NA,NA,50,NA,NA,NA
89272456,NA,192,228,NA,201.6,NA
89294583,NA,NA,NA,290.4,NA,250.8
89313415,192,NA,NA,NA,201.6,NA
89332295,NA,NA,NA,62.7,41.8,52.25
89336642,300,NA,250,NA,210,NA
89344446,NA,NA,164,NA,142.8,NA
89380258,60,NA,NA,NA,NA,52.5
89388902,57,38,47.5,111.72,75.81,93.77
89393739,60,NA,50,NA,79.8,98.7
89400922,145.08,100.44,122.76,187.49,132.8,160.15
89406309,60,NA,50,NA,42,52.5
89408912,NA,NA,NA,66,NA,55
89411944,NA,192,228,277.2,NA,239.4
89435449,NA,40,50,NA,NA,NA
89440705,60,NA,50,NA,113.4,138.6
89455174,60,NA,50,NA,42,NA
89461676,60,NA,50,NA,113.4,138.6
89475502,57,38,47.5,117.6,NA,98.7
89483515,NA,NA,NA,62.7,41.8,52.25
89487808,60,NA,50,NA,79.8,98.7
89501505,300,NA,250,277.2,NA,NA
89505215,60,NA,50,NA,NA,52.5
89508960,NA,NA,NA,62.7,41.8,52.25
89517363,57,38,47.5,111.72,75.81,93.77
89526050,112,NA,NA,NA,113.4,NA
89530020,NA,NA,NA,290.4,NA,NA
89539302,57,38,47.5,117.6,79.8,NA
89541073,NA,NA,NA,62.7,41.8,52.25
89550310,192,NA,NA,NA,NA,NA
89555573,NA,NA,NA,NA,NA,55
89558316,57,38,47.5,NA,42,52.5
89559066,300,200,NA,NA,NA,239.4
89564547,57,38,47.5,NA,79.8,98.7
89565901,NA,136,164,NA,142.8,NA
89568049,60,NA,NA,NA,NA,NA
89576246,300,200,NA,NA,NA,262.5
89580652,NA,NA,50,NA,113.4,NA
89580914,NA,NA,250,NA,NA,262.5
89581427,NA,192,228,NA,NA,NA
89599424,NA,40,50,NA,NA,NA
89617584,192,NA,164,201.6,142.8,NA
89621091,57,38,47.5,59.85,39.9,49.88
89624216,NA,136,164,277.2,NA,239.4
89641505,NA,NA,NA,66,44,NA
89666841,264,192,NA,NA,201.6,NA
89679945,NA,192,228,NA,NA,NA
89686057,NA,NA,NA,200.64,142.12,171.38
89689855,60,40,NA,NA,NA,NA
89692256,57,38,47.5,NA,NA,NA
89693423,112,NA,94,117.6,NA,NA
89695972,156,NA,132,163.8,NA,138.6
89713044,NA,NA,NA,275.88,200.64,238.26
89714875,NA,NA,NA,NA,NA,55
89715243,NA,40,50,NA,NA,NA
89721788,NA,NA,NA,66,NA,55
89746203,176.64,125.12,150.88,NA,NA,NA
89759580,60,NA,50,NA,42,NA
89763528,NA,200,250,NA,NA,NA
89768125,237.6,172.8,205.2,249.48,181.44,215.46
89780102,60,NA,50,NA,NA,98.7
89793118,57,38,47.5,59.85,39.9,49.88
89803588,NA,NA,NA,66,NA,55
89810011,NA,NA,50,117.6,NA,NA
89833643,237.6,172.8,205.2,277.2,NA,239.4
89834997,NA,136,164,201.6,NA,172.2
89840855,57,38,47.5,155.61,107.73,131.67
89849582,NA,NA,NA,NA,44,55
89893162,176.64,125.12,150.88,289.8,193.2,241.5
89894512,60,NA,50,63,NA,52.5
89920182,237.6,172.8,205.2,249.48,181.44,215.46
89926242,237.6,172.8,205.2,277.2,NA,239.4
89931826,NA,NA,50,NA,42,NA
89937869,NA,NA,NA,66,44,NA
89941069,57,38,47.5,63,42,NA
89942977,57,38,47.5,NA,NA,NA
89943915,NA,NA,50,NA,NA,NA
89955975,57,38,47.5,155.61,107.73,131.67
89957187,192,NA,NA,NA,210,NA
89982050,NA,NA,NA,62.7,41.8,52.25
90018435,57,38,47.5,63,NA,52.5
90024279,300,NA,250,NA,210,NA
90027180,NA,NA,NA,NA,149.6,180.4
90048937,57,38,47.5,111.72,75.81,93.77
90058183,57,38,47.5,NA,42,52.5
90065595,NA,NA,NA,62.7,41.8,52.25
90071792,57,38,47.5,NA,113.4,138.6
90079367,237.6,172.8,205.2,277.2,201.6,NA
90079616,NA,NA,NA,66,44,NA
90090462,192,NA,164,277.2,NA,NA
90103016,57,38,47.5,59.85,39.9,49.88
90125541,57,38,47.5,59.85,39.9,49.88
90129411,60,NA,50,NA,79.8,NA
90130145,NA,NA,94,NA,79.8,NA
90139129,60,NA,50,NA,42,NA
90139636,NA,NA,NA,62.7,41.8,52.25
90144011,57,38,47.5,63,42,NA
90169083,60,NA,50,NA,NA,52.5
90169540,57,38,47.5,117.6,NA,98.7
90171944,NA,NA,NA,66,NA,55
90173182,60,NA,50,63,NA,52.5
90175481,NA,NA,NA,330,NA,275
90178912,NA,NA,NA,313.5,209,261.25
90179160,300,200,NA,277.2,NA,239.4
90190806,57,38,47.5,NA,NA,NA
90193511,57,38,47.5,NA,NA,NA
90194248,60,NA,50,NA,113.4,NA
90198228,264,192,NA,277.2,NA,239.4
90204358,57,38,47.5,117.6,79.8,NA
90211260,105.28,71.44,88.36,201.6,142.8,NA
90211496,NA,NA,NA,NA,149.6,NA
90212286,NA,NA,NA,NA,220,275
90235370,264,192,NA,NA,NA,239.4
90249586,NA,40,50,NA,NA,NA
90250020,192,136,NA,277.2,NA,239.4
90256013,57,38,47.5,59.85,39.9,49.88
90269751,156,NA,132,NA,142.8,NA
90296057,NA,NA,NA,117.04,79.42,98.23
90296661,57,38,47.5,111.72,75.81,93.77
90297809,57,38,47.5,163.8,NA,138.6
90304222,192,136,NA,315,NA,262.5
90314383,NA,NA,NA,66,NA,NA
90314514,NA,NA,94,NA,NA,NA
90334085,NA,NA,NA,NA,NA,55
90336469,57,38,47.5,59.85,39.9,49.88
90362233,57,38,47.5,NA,NA,NA
90365348,264,NA,228,NA,NA,239.4
90365479,60,NA,50,NA,113.4,NA
90381992,105.28,71.44,88.36,NA,NA,NA
90386692,60,NA,NA,NA,NA,NA
90397274,57,38,47.5,NA,NA,NA
90397611,NA,NA,NA,211.2,NA,NA
90410064,57,38,47.5,NA,NA,NA
90420672,NA,NA,NA,290.4,NA,NA
90439360,57,38,47.5,NA,NA,NA
90460683,192,NA,NA,NA,NA,262.5
90467107,57,38,47.5,111.72,75.81,93.77
90471546,57,38,47.5,163.8,NA,138.6
90499270,60,NA,NA,NA,NA,NA
90518758,NA,40,50,NA,NA,NA
90545272,NA,NA,NA,66,NA,NA
90583456,57,38,47.5,155.61,107.73,131.67
90594533,60,NA,50,63,NA,52.5
90611070,60,NA,50,NA,NA,NA
90617207,NA,NA,94,NA,NA,NA
90620579,NA,NA,NA,NA,44,NA
90621629,NA,NA,NA,62.7,41.8,52.25
90636340,60,NA,50,NA,NA,98.7
90649802,NA,NA,250,277.2,NA,NA
90651770,NA,NA,NA,62.7,41.8,52.25
90657203,57,38,47.5,111.72,75.81,93.77
90657892,NA,NA,NA,62.7,41.8,52.25
90657972,57,38,47.5,NA,NA,NA
90658117,273,182,227.5,277.2,NA,239.4
90662308,176.64,125.12,150.88,185.47,131.38,158.42
90669650,NA,NA,50,NA,113.4,NA
90682659,105.28,71.44,88.36,NA,79.8,98.7
90699197,264,NA,NA,NA,NA,239.4
90706263,NA,NA,NA,200.64,142.12,171.38
90716510,NA,NA,NA,62.7,41.8,52.25
90722780,NA,NA,NA,66,NA,55
90726521,60,NA,50,NA,113.4,138.6
90727326,60,NA,50,163.8,NA,138.6
90729434,264,192,NA,NA,201.6,NA
90734984,192,NA,164,NA,210,NA
90738769,60,NA,50,117.6,79.8,NA
90744497,60,NA,NA,NA,NA,98.7
90747425,60,40,NA,NA,NA,NA
90770602,273,182,227.5,315,210,NA
90792071,NA,NA,NA,62.7,41.8,52.25
90794322,57,38,47.5,NA,NA,NA
90804664,NA,NA,NA,290.4,NA,250.8
90821769,57,38,47.5,59.85,39.9,49.88
90823673,NA,76,94,NA,NA,NA
90833898,237.6,172.8,205.2,277.2,NA,239.4
90834291,NA,NA,NA,NA,44,NA
90838665,57,38,47.5,59.85,39.9,49.88
90840475,60,NA,50,117.6,NA,98.7
90843237,264,192,NA,277.2,NA,239.4
90854702,264,NA,228,NA,201.6,239.4
90858398,57,38,47.5,NA,NA,NA
90863088,57,38,47.5,111.72,75.81,93.77
90878639,NA,NA,50,NA,NA,NA
90884040,NA,NA,NA,NA,44,NA
90889971,105.28,71.44,88.36,163.8,NA,138.6
90897258,57,38,47.5,117.6,NA,98.7
90907842,NA,NA,NA,NA,NA,180.4
90909907,60,NA,50,NA,NA,98.7
90909926,NA,NA,NA,62.7,41.8,52.25
90984140,156,NA,NA,NA,NA,NA
90987247,264,NA,228,277.2,201.6,NA
90992081,NA,NA,50,NA,NA,NA
90996589,NA,NA,NA,NA,220,NA
90997496,NA,NA,NA,290.4,NA,250.8
91001528,192,NA,164,NA,201.6,NA
91012141,NA,NA,50,NA,NA,NA
91017286,NA,NA,NA,62.7,41.8,52.25
91018715,60,NA,50,163.8,NA,138.6
91029219,60,NA,NA,NA,NA,NA
91038240,57,38,47.5,NA,NA,NA
91070478,57,38,47.5,59.85,39.9,49.88
91089608,57,38,47.5,155.61,107.73,131.67
91104342,60,NA,50,NA,NA,NA
91108349,57,38,47.5,117.6,NA,98.7
91113934,57,38,47.5,163.8,113.4,NA
91133921,60,NA,50,117.6,NA,98.7
91147760,NA,NA,NA,62.7,41.8,52.25
91150739,264,NA,NA,NA,NA,239.4
91151878,57,38,47.5,NA,NA,NA
91155299,57,38,47.5,155.61,107.73,131.67
91159506,264,NA,NA,NA,201.6,NA
91166792,57,38,47.5,117.6,NA,98.7
91198956,60,NA,NA,NA,NA,NA
91199402,60,NA,50,117.6,NA,98.7
91200468,NA,NA,NA,200.64,142.12,171.38
91205698,176.64,125.12,150.88,289.8,193.2,241.5
91210768,300,200,NA,315,NA,262.5
91214549,105.28,71.44,88.36,153.97,106.6,130.28
91229936,NA,NA,NA,123.2,NA,103.4
91242127,NA,NA,NA,290.4,NA,NA
91254153,60,NA,NA,NA,NA,98.7
91254710,176.64,125.12,150.88,NA,142.8,172.2
91255045,NA,NA,NA,290.4,NA,NA
91265254,57,38,47.5,63,NA,52.5
91270768,NA,NA,NA,275.88,200.64,238.26
91277713,57,38,47.5,155.61,107.73,131.67
91285640,60,NA,50,NA,42,NA
91300975,57,38,47.5,59.85,39.9,49.88
91314250,60,NA,50,117.6,NA,NA
91317235,112,76,NA,NA,NA,NA
91326240,NA,NA,NA,NA,220,NA
91331902,237.6,172.8,205.2,249.48,181.44,215.46
91333474,57,38,47.5,59.85,39.9,49.88
91338801,NA,NA,NA,62.7,41.8,52.25
91347872,300,200,NA,277.2,NA,239.4
91349962,60,NA,50,63,NA,52.5
91353577,57,38,47.5,NA,NA,NA
91359361,NA,NA,NA,211.2,149.6,NA
91360573,NA,NA,NA,66,NA,NA
91389624,NA,NA,NA,62.7,41.8,52.25
91391478,NA,NA,94,NA,NA,NA
91392249,57,38,47.5,63,42,NA
91395397,57,38,47.5,111.72,75.81,93.77
91406693,NA,NA,NA,62.7,41.8,52.25
91407970,264,192,NA,277.2,NA,NA
91422372,60,NA,50,117.6,79.8,NA
91422571,NA,NA,NA,NA,44,55
91426615,57,38,47.5,111.72,75.81,93.77
91428451,NA,NA,NA,NA,44,NA
91431888,57,38,47.5,NA,79.8,98.7
91436872,NA,NA,50,NA,NA,NA
91443951,60,NA,50,117.6,79.8,NA
91445000,57,38,47.5,117.6,NA,98.7
91460991,NA,NA,NA,62.7,41.8,52.25
91471720,112,NA,94,NA,113.4,NA
91477259,NA,NA,NA,330,220,NA
91480097,NA,NA,NA,62.7,41.8,52.25
91502253,57,38,47.5,111.72,75.81,93.77
91512266,237.6,172.8,205.2,249.48,181.44,215.46
91515635,60,NA,50,NA,113.4,NA
91538375,NA,NA,132,NA,142.8,NA
91547378,NA,NA,NA,NA,NA,275
91552305,264,192,NA,277.2,NA,239.4
91552719,237.6,172.8,205.2,277.2,NA,239.4
91555941,264,NA,228,277.2,NA,NA
91562364,176.64,125.12,150.88,185.47,131.38,158.42
91569501,NA,NA,NA,NA,44,NA
91572742,60,NA,50,163.8,113.4,NA
91572866,60,NA,50,63,NA,52.5
91603257,57,38,47.5,163.8,NA,138.6
91616132,NA,NA,NA,62.7,41.8,52.25
91620998,176.64,125.12,150.88,NA,201.6,239.4
91623204,57,38,47.5,NA,79.8,98.7
91629886,NA,NA,NA,313.5,209,261.25
91634774,NA,NA,NA,66,NA,NA
91643807,NA,40,50,NA,NA,NA
91645452,60,NA,50,117.6,NA,98.7
91649513,NA,NA,NA,NA,44,55
91649572,57,38,47.5,155.61,107.73,131.67
91662219,NA,NA,NA,NA,NA,55
91672295,105.28,71.44,88.36,NA,NA,NA
91678950,NA,NA,NA,200.64,142.12,171.38
91687741,57,38,47.5,NA,NA,NA
91688929,57,38,47.5,59.85,39.9,49.88
91692150,60,NA,50,117.6,NA,98.7
91695395,112,NA,NA,NA,142.8,NA
91698580,NA,NA,NA,62.7,41.8,52.25
91698973,NA,192,228,277.2,NA,239.4
91700016,57,38,47.5,59.85,39.9,49.88
91701448,NA,NA,NA,66,NA,55
91717880,NA,NA,NA,66,NA,NA
91723643,105.28,71.44,88.36,163.8,NA,138.6
91731940,57,38,47.5,NA,113.4,138.6
91733410,264,192,NA,NA,201.6,NA
91742652,NA,NA,NA,62.7,41.8,52.25
91807578,145.08,100.44,122.76,315,NA,262.5
91815257,NA,40,50,NA,NA,NA
91822064,NA,NA,NA,NA,220,NA
91828625,57,38,47.5,111.72,75.81,93.77
91829233,NA,NA,164,NA,142.8,NA
91834136,NA,NA,132,NA,113.4,NA
91864799,60,40,NA,NA,NA,NA
91867246,57,38,47.5,111.72,75.81,93.77
91867257,60,NA,50,117.6,NA,NA
91867277,NA,40,50,NA,NA,NA
91876870,192,NA,164,277.2,NA,239.4
91881703,57,38,47.5,111.72,75.81,93.77
91891276,NA,200,250,NA,210,262.5
91901902,60,NA,50,163.8,NA,138.6
91923834,NA,NA,NA,117.04,79.42,98.23
91930378,NA,NA,NA,66,NA,55
91933154,NA,NA,50,NA,79.8,NA
91953959,192,136,NA,NA,NA,NA
91958618,57,38,47.5,111.72,75.81,93.77
91961377,60,NA,NA,NA,NA,52.5
91968105,60,NA,NA,NA,NA,NA
91987038,60,NA,NA,NA,NA,NA
91989075,60,NA,50,163.8,NA,NA
91993202,176.64,125.12,150.88,255.02,185.47,220.25
92010951,60,NA,NA,NA,79.8,NA
92014098,57,38,47.5,117.6,NA,98.7
92023344,NA,NA,NA,NA,44,NA
92037315,57,38,47.5,NA,NA,NA
92038416,NA,NA,NA,313.5,209,261.25
92043838,237.6,172.8,205.2,277.2,201.6,NA
92060285,300,200,NA,NA,210,NA
92081955,57,38,47.5,NA,NA,NA
92083203,60,NA,50,NA,79.8,98.7
92089787,NA,NA,NA,NA,NA,55
92103541,176.64,125.12,150.88,185.47,131.38,158.42
92122208,57,38,47.5,NA,NA,NA
92125692,60,NA,50,117.6,NA,98.7
92143896,273,182,227.5,286.65,191.1,238.88
92147426,NA,NA,50,163.8,NA,NA
92156232,60,NA,50,163.8,NA,NA
92163907,60,NA,50,NA,113.4,138.6
92164704,60,NA,50,NA,79.8,98.7
92166181,NA,NA,NA,NA,44,NA
92177219,NA,NA,NA,NA,44,NA
92181902,NA,NA,NA,66,NA,NA
92184987,264,NA,228,NA,201.6,NA
92187820,NA,NA,NA,66,44,NA
92191606,57,38,47.5,117.6,79.8,NA
92197376,57,38,47.5,59.85,39.9,49.88
92198932,264,192,NA,277.2,NA,239.4
92204173,NA,NA,50,NA,79.8,NA
92209139,264,192,NA,277.2,NA,239.4
92219058,60,40,NA,NA,NA,NA
92223136,105.28,71.44,88.36,NA,142.8,172.2
92226943,NA,NA,NA,123.2,NA,NA
92242179,237.6,172.8,205.2,277.2,NA,239.4
92253472,300,NA,250,315,210,NA
92272716,NA,192,228,NA,201.6,NA
92273645,NA,NA,50,NA,NA,NA
92286419,NA,NA,NA,290.4,NA,250.8
92296298,300,NA,250,NA,210,262.5
92300392,NA,NA,NA,211.2,NA,NA
92300605,192,NA,164,NA,210,262.5
92310197,60,NA,50,NA,NA,52.5
92310608,105.28,71.44,88.36,NA,NA,NA
92311806,60,NA,50,163.8,113.4,NA
92318105,NA,NA,NA,290.4,211.2,NA
92337381,57,38,47.5,NA,NA,NA
92363596,57,38,47.5,155.61,107.73,131.67
92366562,NA,NA,164,NA,201.6,NA
92366571,112,NA,94,117.6,NA,NA
92366986,237.6,172.8,205.2,277.2,NA,239.4
92372290,57,38,47.5,163.8,113.4,NA
92378949,NA,NA,NA,330,NA,NA
92389709,237.6,172.8,205.2,277.2,NA,239.4
92401146,57,38,47.5,163.8,NA,138.6
92406326,156,NA,132,315,210,NA
92408529,57,38,47.5,117.6,NA,98.7
92415371,60,40,NA,NA,NA,NA
92426369,NA,NA,NA,211.2,NA,180.4
92434430,176.64,125.12,150.88,201.6,NA,172.2
92448782,176.64,125.12,150.88,NA,NA,NA
92460108,57,38,47.5,111.72,75.81,93.77
92468777,NA,192,228,277.2,201.6,NA
92481884,264,NA,228,277.2,201.6,NA
92483897,NA,NA,NA,NA,44,55
92495560,NA,NA,NA,62.7,41.8,52.25
92496239,105.28,71.44,88.36,NA,NA,NA
92504138,112,NA,94,NA,79.8,NA
92507619,176.64,125.12,150.88,201.6,142.8,NA
92514596,60,40,NA,NA,NA,NA
92515931,237.6,172.8,205.2,NA,201.6,239.4
92520314,57,38,47.5,NA,NA,NA
92524148,60,NA,50,163.8,NA,NA
92528820,57,38,47.5,NA,NA,NA
92536938,60,NA,50,163.8,NA,138.6
92540197,112,NA,94,NA,142.8,NA
92567888,57,38,47.5,163.8,NA,138.6
92576425,60,NA,50,NA,42,NA
92589368,NA,NA,NA,NA,NA,180.4
92590650,NA,NA,NA,62.7,41.8,52.25
92594021,NA,40,50,NA,NA,NA
92595751,NA,NA,NA,62.7,41.8,52.25
92598563,60,NA,50,163.8,113.4,NA
92608411,NA,NA,NA,290.4,211.2,NA
92623981,NA,NA,NA,163.02,112.86,137.94
92631995,156,NA,NA,NA,NA,NA
92635624,237.6,172.8,205.2,277.2,NA,239.4
92655443,NA,40,50,NA,NA,NA
92661128,NA,NA,NA,NA,149.6,180.4
92675188,300,NA,250,NA,NA,239.4
92679676,57,38,47.5,111.72,75.81,93.77
92707404,NA,NA,NA,NA,44,55
92709583,60,NA,50,163.8,NA,NA
92725217,57,38,47.5,117.6,NA,98.7
92733374,NA,NA,NA,NA,44,55
92771667,264,192,NA,277.2,201.6,NA
92774671,60,NA,50,NA,79.8,98.7
92781914,57,38,47.5,NA,NA,NA
92790272,60,NA,50,163.8,NA,NA
92795503,264,NA,228,277.2,NA,NA
92799801,300,NA,250,315,NA,NA
92816911,60,40,NA,NA,NA,NA
92817075,60,NA,NA,NA,NA,138.6
92824544,60,NA,NA,NA,NA,NA
92826329,60,NA,NA,163.8,NA,NA
92827875,57,38,47.5,111.72,75.81,93.77
92832102,105.28,71.44,88.36,NA,NA,NA
92833273,105.28,71.44,88.36,NA,NA,NA
92863221,NA,NA,NA,66,NA,NA
92892231,145.08,100.44,122.76,NA,113.4,138.6
92895982,NA,NA,NA,66,NA,55
92903228,NA,NA,NA,66,NA,55
92916902,273,182,227.5,286.65,191.1,238.88
92917572,264,NA,228,277.2,NA,239.4
92935683,60,NA,50,NA,NA,98.7
92938507,60,NA,50,NA,NA,NA
92944069,57,38,47.5,NA,113.4,138.6
92949295,273,182,227.5,252.25,183.46,217.85
92972009,NA,NA,NA,NA,NA,103.4
92989842,NA,NA,NA,66,NA,NA
93000703,57,38,47.5,111.72,75.81,93.77
93007440,176.64,125.12,150.88,185.47,131.38,158.42
93008838,NA,NA,NA,290.4,NA,250.8
93031933,57,38,47.5,155.61,107.73,131.67
93041836,300,NA,NA,NA,NA,262.5
93050849,57,38,47.5,NA,NA,NA
93052980,112,NA,NA,NA,113.4,NA
93065156,60,NA,50,NA,42,NA
93101695,NA,NA,NA,NA,NA,250.8
93105392,NA,NA,NA,NA,149.6,NA
93105416,57,38,47.5,111.72,75.81,93.77
93109469,60,NA,50,NA,42,NA
93178246,60,NA,50,63,NA,52.5
93195656,57,38,47.5,155.61,107.73,131.67
93202818,60,NA,50,NA,NA,NA
93236091,57,38,47.5,NA,NA,NA
93250964,237.6,172.8,205.2,NA,201.6,239.4
93251829,105.28,71.44,88.36,189.5,134.23,161.87
93261915,105.28,71.44,88.36,117.6,NA,98.7
93266904,NA,NA,50,63,NA,NA
93284034,57,38,47.5,111.72,75.81,93.77
93288252,NA,NA,NA,275.88,200.64,238.26
93302447,NA,192,228,NA,201.6,239.4
93318514,273,182,227.5,NA,NA,NA
93320230,57,38,47.5,163.8,113.4,NA
93332429,57,38,47.5,63,NA,52.5
93356191,NA,NA,NA,290.4,211.2,NA
93364154,57,38,47.5,155.61,107.73,131.67
93370782,57,38,47.5,NA,NA,NA
93374951,60,NA,50,63,NA,52.5
93389032,145.08,100.44,122.76,163.8,NA,138.6
93391898,NA,NA,NA,330,220,NA
93395786,105.28,71.44,88.36,NA,113.4,138.6
93396146,57,38,47.5,NA,NA,NA
93402863,NA,NA,250,NA,210,NA
93414779,105.28,71.44,88.36,201.6,NA,172.2
93415798,264,NA,NA,NA,201.6,NA
93420328,NA,NA,228,NA,201.6,NA
93438484,NA,NA,NA,200.64,142.12,171.38
93457119,NA,108,132,NA,NA,NA
93459354,NA,NA,NA,66,NA,NA
93459755,NA,NA,NA,62.7,41.8,52.25
93468295,NA,NA,50,NA,NA,NA
93468505,NA,NA,NA,NA,NA,180.4
93468587,57,38,47.5,111.72,75.81,93.77
93493223,57,38,47.5,155.61,107.73,131.67
93499681,NA,NA,NA,NA,44,NA
93505827,57,38,47.5,117.6,NA,98.7
93506058,57,38,47.5,NA,NA,NA
93507301,300,200,NA,NA,NA,239.4
93512815,60,NA,50,63,NA,52.5
93514707,NA,NA,NA,330,NA,275
93532952,57,38,47.5,117.6,79.8,NA
93535319,NA,NA,NA,NA,211.2,NA
93540922,57,38,47.5,NA,NA,NA
93546293,57,38,47.5,59.85,39.9,49.88
93549701,105.28,71.44,88.36,201.6,NA,172.2
93552353,176.64,125.12,150.88,255.02,185.47,220.25
93553287,NA,NA,NA,NA,83.6,NA
93582457,NA,NA,NA,62.7,41.8,52.25
93584268,NA,NA,NA,62.7,41.8,52.25
93584667,192,NA,NA,NA,NA,239.4
93589678,57,38,47.5,163.8,113.4,NA
93607196,NA,NA,NA,66,44,NA
93614215,NA,NA,NA,211.2,NA,180.4
93614908,NA,40,50,NA,NA,NA
93616874,145.08,100.44,122.76,187.49,132.8,160.15
93640634,NA,40,50,NA,NA,NA
93661461,57,38,47.5,NA,NA,NA
93666352,60,NA,50,163.8,NA,138.6
93694301,NA,NA,250,NA,NA,262.5
93703001,156,NA,132,NA,NA,138.6
93708701,NA,76,94,NA,NA,NA
93744213,NA,NA,50,NA,NA,NA
93751431,NA,NA,228,NA,201.6,NA
93760006,57,38,47.5,NA,NA,NA
93776037,112,76,NA,NA,NA,NA
93784742,57,38,47.5,NA,NA,NA
93797782,NA,NA,NA,NA,NA,103.4
93801853,237.6,172.8,205.2,249.48,181.44,215.46
93802743,112,NA,NA,NA,NA,NA
93815109,NA,NA,NA,NA,44,NA
93815753,60,NA,50,NA,NA,NA
93819213,237.6,172.8,205.2,249.48,181.44,215.46
93831770,NA,40,50,NA,NA,NA
