ACCT_ID,FIRST_YR_CUSTOMER,COUNTRY,ACCT_MGR_STATUS,ACCT_REVENUE_CAT,ACCT_EMPLOYEE_CAT,ACCT_TYPE
36636264,2012,UNITED STATES,HEAD OF FUNCTION,Less than $20m,11 - 50 employees,Corporate
36735164,2012,BELGIUM,HEAD OF FUNCTION,$1bn+,5000+ employees,Corporate
36864684,2012,UNITED STATES,BOARD DIRECTOR,$100-$500m,501 - 1000 employees,Academic
36900073,2012,IRELAND,MANAGER,Less than $20m,0 - 10 employees,Academic
37011500,2012,RUSSIA,BOARD DIRECTOR,$500m-$1bn,1001 - 5000 employees,Research
37033878,2012,UNITED STATES,HEAD OF FUNCTION,$50-$100m,51 - 100 employees,Corporate
37143171,2012,IRELAND,BOARD DIRECTOR,$100-$500m,501 - 1000 employees,Research
37233993,2012,SPAIN,BOARD DIRECTOR,$50-$100m,100 - 500 employees,Academic
37330556,2012,RUSSIA,DIRECTOR OF FUNCTION,$100-$500m,100 - 500 employees,Research
37359861,2012,RUSSIA,DIRECTOR OF FUNCTION,$20-$50m,11 - 50 employees,Research
37516239,2012,IRELAND,MANAGER,$500m-$1bn,501 - 1000 employees,Academic
37553056,2012,IRELAND,MANAGER,$50-$100m,51 - 100 employees,Research
37556193,2012,NETHERLANDS,MANAGER,$500m-$1bn,501 - 1000 employees,Research
37652579,2012,IRELAND,BOARD DIRECTOR,Less than $20m,11 - 50 employees,Corporate
37680918,2012,UNITED STATES,SENIOR MANAGER,$500m-$1bn,1001 - 5000 employees,Corporate
37710945,2012,BELGIUM,BOARD DIRECTOR,$1bn+,1001 - 5000 employees,Academic
37785730,2012,SPAIN,MANAGER,Less than $20m,11 - 50 employees,Research
37809023,2012,GERMANY,SENIOR MANAGER,$500m-$1bn,1001 - 5000 employees,Corporate
37889285,2012,RUSSIA,HEAD OF FUNCTION,$100-$500m,501 - 1000 employees,Corporate
37973984,2012,FRANCE,BOARD DIRECTOR,$50-$100m,100 - 500 employees,Research
38012292,2012,NETHERLANDS,BOARD DIRECTOR,$20-$50m,51 - 100 employees,Academic
38027629,2012,SPAIN,SENIOR MANAGER,Less than $20m,11 - 50 employees,Corporate
38033090,2012,FRANCE,MANAGER,$20-$50m,11 - 50 employees,Corporate
38409405,2012,NETHERLANDS,HEAD OF FUNCTION,$1bn+,5000+ employees,Corporate
38545926,2012,FRANCE,HEAD OF FUNCTION,$20-$50m,11 - 50 employees,Academic
38589886,2012,RUSSIA,BOARD DIRECTOR,$50-$100m,51 - 100 employees,Academic
38650446,2012,RUSSIA,DIRECTOR OF FUNCTION,Less than $20m,11 - 50 employees,Research
38688406,2012,FRANCE,BOARD DIRECTOR,Less than $20m,11 - 50 employees,Research
38873796,2012,NETHERLANDS,MANAGER,$1bn+,5000+ employees,Academic
39010276,2012,UNITED KINGDOM,SENIOR MANAGER,$20-$50m,11 - 50 employees,Academic
39016754,2012,UNITED KINGDOM,MANAGER,$500m-$1bn,1001 - 5000 employees,Research
39074796,2012,BELGIUM,MANAGER,$500m-$1bn,501 - 1000 employees,Research
39082295,2012,GERMANY,SENIOR MANAGER,$50-$100m,100 - 500 employees,Academic
39139525,2012,UNITED KINGDOM,SENIOR MANAGER,Less than $20m,11 - 50 employees,Academic
39231449,2012,UNITED KINGDOM,SENIOR MANAGER,$1bn+,5000+ employees,Research
39268436,2012,UNITED STATES,BOARD DIRECTOR,Less than $20m,0 - 10 employees,Academic
39322609,2012,SPAIN,MANAGER,$20-$50m,11 - 50 employees,Academic
39347692,2012,UNITED STATES,MANAGER,$100-$500m,100 - 500 employees,Corporate
39385424,2012,UNITED STATES,SENIOR MANAGER,$100-$500m,100 - 500 employees,Research
39455879,2012,RUSSIA,DIRECTOR OF FUNCTION,$100-$500m,501 - 1000 employees,Academic
39530620,2012,GERMANY,HEAD OF FUNCTION,$100-$500m,501 - 1000 employees,Research
39608934,2012,UNITED STATES,SENIOR MANAGER,$1bn+,5000+ employees,Corporate
39649974,2012,RUSSIA,BOARD DIRECTOR,$20-$50m,51 - 100 employees,Academic
39689400,2012,UNITED STATES,HEAD OF FUNCTION,$50-$100m,100 - 500 employees,Academic
39690235,2012,UNITED KINGDOM,SENIOR MANAGER,$500m-$1bn,1001 - 5000 employees,Academic
39711346,2012,UNITED KINGDOM,MANAGER,$100-$500m,501 - 1000 employees,Academic
39839527,2012,BELGIUM,BOARD DIRECTOR,$500m-$1bn,1001 - 5000 employees,Research
39841593,2012,GERMANY,MANAGER,$1bn+,5000+ employees,Corporate
39876550,2012,NETHERLANDS,DIRECTOR OF FUNCTION,$1bn+,1001 - 5000 employees,Research
39937581,2012,GERMANY,MANAGER,$100-$500m,501 - 1000 employees,Research
39966394,2012,UNITED STATES,MANAGER,$500m-$1bn,1001 - 5000 employees,Research
39985520,2012,UNITED STATES,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Corporate
40121429,2012,FRANCE,BOARD DIRECTOR,$50-$100m,51 - 100 employees,Corporate
40178975,2012,UNITED STATES,DIRECTOR OF FUNCTION,$100-$500m,100 - 500 employees,Academic
40317668,2012,BELGIUM,BOARD DIRECTOR,$100-$500m,100 - 500 employees,Academic
40456690,2012,UNITED STATES,MANAGER,Less than $20m,0 - 10 employees,Corporate
40479468,2012,UNITED STATES,SENIOR MANAGER,$500m-$1bn,501 - 1000 employees,Academic
40598734,2012,UNITED STATES,HEAD OF FUNCTION,$1bn+,5000+ employees,Corporate
40710957,2012,UNITED KINGDOM,HEAD OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Academic
40713425,2012,UNITED STATES,HEAD OF FUNCTION,Less than $20m,0 - 10 employees,Research
40954312,2012,SPAIN,BOARD DIRECTOR,Less than $20m,0 - 10 employees,Research
40959120,2012,NETHERLANDS,BOARD DIRECTOR,$500m-$1bn,1001 - 5000 employees,Research
40967743,2012,UNITED KINGDOM,BOARD DIRECTOR,$500m-$1bn,501 - 1000 employees,Corporate
40975463,2012,NETHERLANDS,BOARD DIRECTOR,Less than $20m,11 - 50 employees,Corporate
40979035,2012,UNITED STATES,SENIOR MANAGER,$500m-$1bn,1001 - 5000 employees,Academic
41020653,2012,UNITED STATES,SENIOR MANAGER,$100-$500m,100 - 500 employees,Research
41052824,2012,FRANCE,BOARD DIRECTOR,$500m-$1bn,1001 - 5000 employees,Corporate
41052889,2012,RUSSIA,SENIOR MANAGER,$1bn+,1001 - 5000 employees,Corporate
41128482,2012,FRANCE,HEAD OF FUNCTION,$50-$100m,100 - 500 employees,Research
41183484,2012,RUSSIA,BOARD DIRECTOR,$50-$100m,51 - 100 employees,Academic
41350623,2012,BELGIUM,HEAD OF FUNCTION,$100-$500m,100 - 500 employees,Corporate
41399274,2012,UNITED KINGDOM,HEAD OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Research
41400911,2012,UNITED STATES,HEAD OF FUNCTION,$20-$50m,11 - 50 employees,Research
41445367,2012,UNITED STATES,DIRECTOR OF FUNCTION,$20-$50m,11 - 50 employees,Academic
41576803,2012,FRANCE,DIRECTOR OF FUNCTION,$500m-$1bn,501 - 1000 employees,Corporate
41829021,2012,SPAIN,MANAGER,$50-$100m,51 - 100 employees,Corporate
41830713,2012,RUSSIA,DIRECTOR OF FUNCTION,$50-$100m,100 - 500 employees,Research
41850826,2012,GERMANY,BOARD DIRECTOR,$1bn+,1001 - 5000 employees,Research
41875599,2012,IRELAND,HEAD OF FUNCTION,$1bn+,5000+ employees,Academic
41940847,2012,SPAIN,MANAGER,$500m-$1bn,501 - 1000 employees,Academic
41972719,2012,UNITED STATES,MANAGER,$500m-$1bn,501 - 1000 employees,Academic
41994611,2012,UNITED STATES,HEAD OF FUNCTION,$20-$50m,51 - 100 employees,Research
42061778,2012,FRANCE,SENIOR MANAGER,$20-$50m,11 - 50 employees,Research
42067468,2012,FRANCE,MANAGER,$50-$100m,51 - 100 employees,Research
42245429,2012,UNITED STATES,SENIOR MANAGER,$50-$100m,100 - 500 employees,Corporate
42270733,2012,FRANCE,MANAGER,Less than $20m,0 - 10 employees,Academic
42313542,2012,GERMANY,SENIOR MANAGER,Less than $20m,0 - 10 employees,Research
42326835,2012,RUSSIA,DIRECTOR OF FUNCTION,$100-$500m,501 - 1000 employees,Corporate
42355324,2012,FRANCE,HEAD OF FUNCTION,$100-$500m,501 - 1000 employees,Corporate
42363112,2012,SPAIN,BOARD DIRECTOR,Less than $20m,11 - 50 employees,Corporate
42491873,2012,SPAIN,MANAGER,$50-$100m,51 - 100 employees,Corporate
42750528,2012,UNITED KINGDOM,DIRECTOR OF FUNCTION,$1bn+,5000+ employees,Academic
42901631,2012,UNITED STATES,MANAGER,$20-$50m,51 - 100 employees,Academic
42905100,2012,UNITED STATES,SENIOR MANAGER,Less than $20m,0 - 10 employees,Research
42917453,2012,NETHERLANDS,MANAGER,Less than $20m,11 - 50 employees,Corporate
42952768,2012,GERMANY,DIRECTOR OF FUNCTION,$1bn+,1001 - 5000 employees,Corporate
42955429,2012,RUSSIA,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Academic
42968212,2012,UNITED KINGDOM,DIRECTOR OF FUNCTION,Less than $20m,11 - 50 employees,Corporate
43150746,2012,FRANCE,MANAGER,$50-$100m,100 - 500 employees,Academic
43263734,2012,IRELAND,MANAGER,$500m-$1bn,1001 - 5000 employees,Corporate
43291884,2012,BELGIUM,MANAGER,$1bn+,1001 - 5000 employees,Academic
43384843,2012,GERMANY,DIRECTOR OF FUNCTION,Less than $20m,11 - 50 employees,Academic
43392097,2012,UNITED KINGDOM,BOARD DIRECTOR,$1bn+,1001 - 5000 employees,Academic
43492902,2012,FRANCE,SENIOR MANAGER,$1bn+,1001 - 5000 employees,Research
43546108,2012,SPAIN,HEAD OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Research
43575569,2012,SPAIN,BOARD DIRECTOR,Less than $20m,11 - 50 employees,Academic
43919729,2012,GERMANY,MANAGER,$100-$500m,501 - 1000 employees,Research
43953461,2012,FRANCE,MANAGER,$20-$50m,11 - 50 employees,Corporate
43964580,2012,SPAIN,BOARD DIRECTOR,$20-$50m,51 - 100 employees,Academic
43981289,2012,GERMANY,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Research
43991111,2012,SPAIN,BOARD DIRECTOR,$1bn+,1001 - 5000 employees,Academic
44097481,2012,UNITED STATES,SENIOR MANAGER,Less than $20m,11 - 50 employees,Corporate
44105887,2012,UNITED STATES,HEAD OF FUNCTION,$20-$50m,11 - 50 employees,Research
44188422,2012,RUSSIA,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Academic
44207299,2012,NETHERLANDS,HEAD OF FUNCTION,$20-$50m,51 - 100 employees,Corporate
44245853,2012,RUSSIA,BOARD DIRECTOR,$20-$50m,11 - 50 employees,Academic
44277176,2012,UNITED STATES,HEAD OF FUNCTION,$20-$50m,11 - 50 employees,Research
44281133,2012,FRANCE,DIRECTOR OF FUNCTION,$20-$50m,11 - 50 employees,Academic
44293934,2012,NETHERLANDS,MANAGER,$20-$50m,51 - 100 employees,Corporate
44461341,2012,RUSSIA,MANAGER,Less than $20m,11 - 50 employees,Corporate
44572968,2012,UNITED STATES,BOARD DIRECTOR,Less than $20m,0 - 10 employees,Corporate
44607111,2012,RUSSIA,SENIOR MANAGER,$100-$500m,501 - 1000 employees,Research
44644706,2012,RUSSIA,BOARD DIRECTOR,$500m-$1bn,501 - 1000 employees,Academic
44672777,2012,FRANCE,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Academic
44674338,2012,SPAIN,MANAGER,Less than $20m,0 - 10 employees,Corporate
44800126,2012,UNITED KINGDOM,SENIOR MANAGER,$20-$50m,51 - 100 employees,Academic
44805172,2012,NETHERLANDS,MANAGER,$1bn+,5000+ employees,Academic
44817830,2012,IRELAND,MANAGER,$20-$50m,51 - 100 employees,Academic
44833550,2012,SPAIN,BOARD DIRECTOR,Less than $20m,11 - 50 employees,Corporate
44868265,2012,UNITED STATES,SENIOR MANAGER,$50-$100m,100 - 500 employees,Corporate
44871725,2012,FRANCE,HEAD OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Research
45060051,2012,FRANCE,DIRECTOR OF FUNCTION,$20-$50m,11 - 50 employees,Corporate
45137479,2012,SPAIN,MANAGER,$20-$50m,11 - 50 employees,Academic
45191102,2012,RUSSIA,HEAD OF FUNCTION,$100-$500m,501 - 1000 employees,Research
45328307,2012,FRANCE,MANAGER,$20-$50m,51 - 100 employees,Corporate
45485463,2012,RUSSIA,MANAGER,$500m-$1bn,501 - 1000 employees,Research
45602544,2012,GERMANY,DIRECTOR OF FUNCTION,$20-$50m,11 - 50 employees,Corporate
45627524,2012,NETHERLANDS,BOARD DIRECTOR,$100-$500m,501 - 1000 employees,Corporate
45725643,2012,SPAIN,BOARD DIRECTOR,$500m-$1bn,501 - 1000 employees,Academic
45730513,2012,NETHERLANDS,HEAD OF FUNCTION,$1bn+,5000+ employees,Corporate
45749907,2012,NETHERLANDS,MANAGER,$1bn+,1001 - 5000 employees,Corporate
45758312,2012,UNITED KINGDOM,MANAGER,Less than $20m,11 - 50 employees,Research
45871725,2012,UNITED STATES,BOARD DIRECTOR,$500m-$1bn,501 - 1000 employees,Academic
45959896,2012,GERMANY,BOARD DIRECTOR,$500m-$1bn,501 - 1000 employees,Academic
45980353,2012,SPAIN,DIRECTOR OF FUNCTION,Less than $20m,11 - 50 employees,Academic
46073244,2012,GERMANY,SENIOR MANAGER,$500m-$1bn,501 - 1000 employees,Academic
46103167,2012,RUSSIA,SENIOR MANAGER,$1bn+,1001 - 5000 employees,Academic
46115082,2012,IRELAND,MANAGER,Less than $20m,0 - 10 employees,Corporate
46232642,2012,UNITED STATES,DIRECTOR OF FUNCTION,$50-$100m,51 - 100 employees,Academic
46262902,2012,NETHERLANDS,BOARD DIRECTOR,$100-$500m,501 - 1000 employees,Corporate
46278614,2012,SPAIN,DIRECTOR OF FUNCTION,$1bn+,1001 - 5000 employees,Corporate
46374186,2012,GERMANY,MANAGER,$100-$500m,501 - 1000 employees,Academic
46411600,2012,GERMANY,HEAD OF FUNCTION,Less than $20m,0 - 10 employees,Academic
46447989,2012,NETHERLANDS,HEAD OF FUNCTION,$50-$100m,51 - 100 employees,Corporate
46493506,2012,FRANCE,HEAD OF FUNCTION,$20-$50m,51 - 100 employees,Research
46515901,2012,UNITED STATES,DIRECTOR OF FUNCTION,$20-$50m,11 - 50 employees,Research
46545684,2012,FRANCE,MANAGER,$20-$50m,11 - 50 employees,Research
46616208,2012,BELGIUM,HEAD OF FUNCTION,$20-$50m,51 - 100 employees,Corporate
47009342,2012,SPAIN,MANAGER,$100-$500m,100 - 500 employees,Research
47085816,2012,UNITED KINGDOM,DIRECTOR OF FUNCTION,$50-$100m,51 - 100 employees,Corporate
47139399,2012,GERMANY,HEAD OF FUNCTION,Less than $20m,11 - 50 employees,Research
47147151,2012,NETHERLANDS,MANAGER,Less than $20m,0 - 10 employees,Academic
47150293,2012,NETHERLANDS,SENIOR MANAGER,$50-$100m,51 - 100 employees,Corporate
47168187,2012,UNITED STATES,SENIOR MANAGER,$1bn+,1001 - 5000 employees,Academic
47203349,2012,FRANCE,HEAD OF FUNCTION,$20-$50m,11 - 50 employees,Academic
47337516,2012,UNITED STATES,DIRECTOR OF FUNCTION,Less than $20m,11 - 50 employees,Academic
47379404,2012,BELGIUM,SENIOR MANAGER,$50-$100m,51 - 100 employees,Research
47381373,2012,FRANCE,DIRECTOR OF FUNCTION,$1bn+,5000+ employees,Corporate
47480946,2012,FRANCE,MANAGER,$1bn+,5000+ employees,Academic
47508318,2012,UNITED STATES,HEAD OF FUNCTION,Less than $20m,0 - 10 employees,Corporate
47575363,2012,NETHERLANDS,MANAGER,$100-$500m,501 - 1000 employees,Corporate
47631513,2012,NETHERLANDS,HEAD OF FUNCTION,$1bn+,1001 - 5000 employees,Academic
47770089,2012,IRELAND,MANAGER,$500m-$1bn,1001 - 5000 employees,Research
47821611,2012,FRANCE,SENIOR MANAGER,Less than $20m,11 - 50 employees,Corporate
47857679,2012,UNITED STATES,DIRECTOR OF FUNCTION,$500m-$1bn,501 - 1000 employees,Corporate
47870223,2012,UNITED STATES,MANAGER,$20-$50m,51 - 100 employees,Academic
47879839,2012,UNITED STATES,BOARD DIRECTOR,$100-$500m,501 - 1000 employees,Academic
48048179,2012,IRELAND,DIRECTOR OF FUNCTION,Less than $20m,0 - 10 employees,Corporate
48067245,2012,UNITED STATES,BOARD DIRECTOR,$20-$50m,51 - 100 employees,Research
48134210,2012,UNITED STATES,HEAD OF FUNCTION,$500m-$1bn,501 - 1000 employees,Research
48158065,2012,NETHERLANDS,MANAGER,$100-$500m,501 - 1000 employees,Research
48170939,2012,FRANCE,BOARD DIRECTOR,$50-$100m,51 - 100 employees,Corporate
48251517,2012,SPAIN,MANAGER,$500m-$1bn,1001 - 5000 employees,Corporate
48267721,2012,FRANCE,BOARD DIRECTOR,$20-$50m,11 - 50 employees,Research
48279382,2012,SPAIN,BOARD DIRECTOR,$50-$100m,100 - 500 employees,Research
48456627,2012,SPAIN,SENIOR MANAGER,$100-$500m,501 - 1000 employees,Corporate
48498534,2012,UNITED STATES,BOARD DIRECTOR,$100-$500m,100 - 500 employees,Research
48549842,2012,UNITED STATES,DIRECTOR OF FUNCTION,$100-$500m,100 - 500 employees,Corporate
48639608,2012,UNITED STATES,MANAGER,$50-$100m,51 - 100 employees,Academic
48650765,2012,FRANCE,BOARD DIRECTOR,$100-$500m,100 - 500 employees,Research
48920908,2012,UNITED KINGDOM,DIRECTOR OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Academic
48928150,2012,RUSSIA,HEAD OF FUNCTION,$50-$100m,100 - 500 employees,Research
48948708,2012,UNITED STATES,MANAGER,$20-$50m,51 - 100 employees,Research
49062183,2012,GERMANY,DIRECTOR OF FUNCTION,$500m-$1bn,501 - 1000 employees,Academic
49075990,2012,GERMANY,DIRECTOR OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Academic
49173130,2012,SPAIN,DIRECTOR OF FUNCTION,$100-$500m,100 - 500 employees,Academic
49240252,2012,GERMANY,SENIOR MANAGER,$100-$500m,501 - 1000 employees,Corporate
49365610,2012,UNITED STATES,DIRECTOR OF FUNCTION,$1bn+,5000+ employees,Corporate
49501740,2012,UNITED KINGDOM,BOARD DIRECTOR,$20-$50m,51 - 100 employees,Academic
49543255,2012,IRELAND,DIRECTOR OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Corporate
49581185,2012,UNITED STATES,DIRECTOR OF FUNCTION,Less than $20m,11 - 50 employees,Academic
49624593,2012,UNITED STATES,SENIOR MANAGER,$100-$500m,501 - 1000 employees,Research
49660421,2012,NETHERLANDS,MANAGER,$500m-$1bn,1001 - 5000 employees,Academic
49774362,2012,GERMANY,SENIOR MANAGER,$500m-$1bn,501 - 1000 employees,Corporate
49792858,2012,FRANCE,HEAD OF FUNCTION,$20-$50m,51 - 100 employees,Corporate
49923022,2012,NETHERLANDS,DIRECTOR OF FUNCTION,$1bn+,5000+ employees,Corporate
49963888,2012,UNITED STATES,BOARD DIRECTOR,$50-$100m,100 - 500 employees,Corporate
50049358,2012,GERMANY,MANAGER,$500m-$1bn,1001 - 5000 employees,Corporate
50114374,2012,FRANCE,MANAGER,$100-$500m,501 - 1000 employees,Academic
50201527,2012,NETHERLANDS,HEAD OF FUNCTION,$20-$50m,11 - 50 employees,Research
50236939,2012,UNITED STATES,BOARD DIRECTOR,$500m-$1bn,501 - 1000 employees,Academic
50310813,2012,RUSSIA,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Research
50489796,2012,GERMANY,DIRECTOR OF FUNCTION,$50-$100m,51 - 100 employees,Corporate
50518467,2012,FRANCE,MANAGER,$1bn+,5000+ employees,Research
50524460,2012,BELGIUM,MANAGER,$20-$50m,51 - 100 employees,Academic
50534603,2012,SPAIN,BOARD DIRECTOR,$1bn+,1001 - 5000 employees,Academic
50565811,2012,UNITED STATES,SENIOR MANAGER,$50-$100m,51 - 100 employees,Academic
50664802,2012,NETHERLANDS,MANAGER,$1bn+,1001 - 5000 employees,Corporate
50670816,2012,SPAIN,SENIOR MANAGER,$50-$100m,51 - 100 employees,Academic
50769045,2012,UNITED STATES,SENIOR MANAGER,$50-$100m,51 - 100 employees,Research
50775550,2012,BELGIUM,MANAGER,Less than $20m,0 - 10 employees,Corporate
50833152,2012,FRANCE,BOARD DIRECTOR,$20-$50m,51 - 100 employees,Academic
50939409,2012,SPAIN,HEAD OF FUNCTION,$500m-$1bn,501 - 1000 employees,Corporate
50984038,2012,UNITED STATES,BOARD DIRECTOR,$500m-$1bn,1001 - 5000 employees,Academic
51099031,2012,NETHERLANDS,HEAD OF FUNCTION,$100-$500m,501 - 1000 employees,Academic
51119410,2012,UNITED KINGDOM,BOARD DIRECTOR,$20-$50m,11 - 50 employees,Research
51126840,2012,UNITED STATES,MANAGER,$20-$50m,51 - 100 employees,Research
51172058,2012,SPAIN,HEAD OF FUNCTION,$50-$100m,100 - 500 employees,Corporate
51176578,2012,RUSSIA,DIRECTOR OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Research
51233457,2012,NETHERLANDS,SENIOR MANAGER,$20-$50m,11 - 50 employees,Research
51249946,2012,UNITED KINGDOM,SENIOR MANAGER,$20-$50m,11 - 50 employees,Corporate
51267934,2012,BELGIUM,HEAD OF FUNCTION,$100-$500m,100 - 500 employees,Academic
51297644,2012,GERMANY,SENIOR MANAGER,$100-$500m,501 - 1000 employees,Corporate
51308323,2012,NETHERLANDS,BOARD DIRECTOR,$50-$100m,51 - 100 employees,Academic
51381105,2012,GERMANY,MANAGER,$100-$500m,100 - 500 employees,Corporate
51489866,2012,GERMANY,DIRECTOR OF FUNCTION,$50-$100m,100 - 500 employees,Corporate
51583755,2012,UNITED STATES,SENIOR MANAGER,$20-$50m,51 - 100 employees,Research
51641510,2012,GERMANY,SENIOR MANAGER,$1bn+,5000+ employees,Research
51721452,2012,BELGIUM,HEAD OF FUNCTION,$50-$100m,100 - 500 employees,Research
51751700,2012,UNITED STATES,HEAD OF FUNCTION,Less than $20m,0 - 10 employees,Corporate
51822862,2012,FRANCE,DIRECTOR OF FUNCTION,$50-$100m,51 - 100 employees,Academic
51834600,2012,BELGIUM,MANAGER,Less than $20m,0 - 10 employees,Corporate
52097401,2012,IRELAND,HEAD OF FUNCTION,$500m-$1bn,501 - 1000 employees,Research
52164461,2012,NETHERLANDS,BOARD DIRECTOR,$1bn+,1001 - 5000 employees,Academic
52182311,2012,UNITED STATES,SENIOR MANAGER,Less than $20m,11 - 50 employees,Research
52259293,2012,SPAIN,HEAD OF FUNCTION,$100-$500m,501 - 1000 employees,Corporate
52357253,2012,UNITED STATES,BOARD DIRECTOR,$500m-$1bn,501 - 1000 employees,Academic
52419400,2012,SPAIN,SENIOR MANAGER,$100-$500m,501 - 1000 employees,Research
52433209,2012,SPAIN,BOARD DIRECTOR,$20-$50m,51 - 100 employees,Corporate
52590806,2012,NETHERLANDS,BOARD DIRECTOR,$50-$100m,51 - 100 employees,Research
52608392,2012,UNITED STATES,BOARD DIRECTOR,Less than $20m,11 - 50 employees,Corporate
52671974,2012,SPAIN,SENIOR MANAGER,$1bn+,1001 - 5000 employees,Corporate
52736288,2012,IRELAND,MANAGER,$20-$50m,51 - 100 employees,Academic
52771907,2012,RUSSIA,MANAGER,$100-$500m,100 - 500 employees,Academic
52780669,2012,FRANCE,HEAD OF FUNCTION,$100-$500m,100 - 500 employees,Academic
52820339,2012,SPAIN,DIRECTOR OF FUNCTION,Less than $20m,11 - 50 employees,Corporate
52968612,2012,FRANCE,BOARD DIRECTOR,$50-$100m,100 - 500 employees,Academic
53035498,2012,UNITED STATES,HEAD OF FUNCTION,$100-$500m,501 - 1000 employees,Academic
53317824,2012,NETHERLANDS,BOARD DIRECTOR,$100-$500m,501 - 1000 employees,Academic
53498312,2012,UNITED KINGDOM,SENIOR MANAGER,$20-$50m,11 - 50 employees,Corporate
53511343,2012,UNITED KINGDOM,HEAD OF FUNCTION,$1bn+,5000+ employees,Academic
53593729,2012,GERMANY,SENIOR MANAGER,$20-$50m,11 - 50 employees,Corporate
53820933,2012,NETHERLANDS,MANAGER,Less than $20m,11 - 50 employees,Research
53983845,2012,NETHERLANDS,BOARD DIRECTOR,$1bn+,5000+ employees,Corporate
53985459,2012,GERMANY,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Corporate
53995104,2012,NETHERLANDS,HEAD OF FUNCTION,$100-$500m,501 - 1000 employees,Academic
54079751,2012,UNITED STATES,SENIOR MANAGER,$100-$500m,501 - 1000 employees,Academic
54146862,2012,UNITED STATES,HEAD OF FUNCTION,$50-$100m,51 - 100 employees,Corporate
54502301,2012,NETHERLANDS,SENIOR MANAGER,$100-$500m,501 - 1000 employees,Academic
54580707,2012,UNITED STATES,DIRECTOR OF FUNCTION,$100-$500m,501 - 1000 employees,Research
